Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,4,4,24.25,193.9900055,Shipping canceled,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,2955,Williams,XXXXXXXXX,Consumer,PR,4417 High Pioneer Orchard,725.0,7,Fan Shop,18.29817009,-66.37050629,Europe,Berlín,Alemania,2955,12/3/2018 17:00,65113,1073,6.0,0.029999999,162725,199.9900055,0.129999995,1,199.9900055,193.9900055,24.25,Western Europe,Berlín,SUSPECTED_FRAUD,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/3/2018 17:00,Standard Class
DEBIT,6,4,2.769999981,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Kathleen,1121,Smith,XXXXXXXXX,Corporate,PR,8055 Iron Ridge,725.0,4,Apparel,18.24848557,-66.3705368,Europe,Elx,España,1121,12/17/2018 04:49,65525,403,3.900000095,0.029999999,163772,129.9900055,0.02,1,129.9900055,126.0899963,2.769999981,Southern Europe,Valenciana,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/17/2018 04:49,Standard Class
CASH,2,1,25.0,357.1000061,Late delivery,0,63,Children's Clothing,Greeley,EE. UU.,XXXXXXXXX,Kimberley,13591,Witt,XXXXXXXXX,Home Office,CO,8679 Thunder Branch Gardens,80631.0,4,Apparel,40.41231918,-104.6923523,Europe,Miramas,Francia,13591,12/30/2018 17:16,70038,1350,0.0,0.0,173353,357.1000061,0.07,1,357.1000061,357.1000061,25.0,Western Europe,Provenza-Alpes-Costa Azul,CLOSED,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/30/2018 17:16,First Class
TRANSFER,2,1,110.2399979,224.9900055,Late delivery,0,43,Camping & Hiking,Columbus,EE. UU.,XXXXXXXXX,Mary,5433,Flores,XXXXXXXXX,Corporate,OH,1952 Noble Ramp,43229.0,7,Fan Shop,40.08982086,-82.99195862,Europe,Viterbo,Italia,5433,12/29/2018 02:59,68401,957,75.0,0.25,171012,299.980011,0.49000001,1,299.980011,224.9900055,110.2399979,Southern Europe,Lacio,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/29/2018 02:59,First Class
TRANSFER,2,2,-36.38999939,156.1600037,Shipping on time,1,67,DVDs,Caguas,Puerto Rico,XXXXXXXXX,Kylynn,15209,Cote,XXXXXXXXX,Home Office,PR,2544 Honey Rise Loop,725.0,9,Discs Shop,18.29193497,-66.0370636,Pacific Asia,Raipur,India,15209,12/31/2018 12:04,71656,1354,8.220000267,0.050000001,174971,164.3800049,-0.230000004,1,164.3800049,156.1600037,-36.38999939,South Asia,Rajastán,PENDING,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,12/31/2018 12:04,Second Class
PAYMENT,3,4,1.25,11.06000042,Advance shipping,0,61,CDs ,Fremont,EE. UU.,XXXXXXXXX,Felicia,17800,Wilkins,XXXXXXXXX,Home Office,CA,1081 Heather Boulevard,94539.0,9,Discs Shop,37.49027634,-121.9271088,Pacific Asia,Manado,Indonesia,17800,12/27/2018 01:06,74247,1348,0.230000004,0.02,177562,11.28999996,0.109999999,1,11.28999996,11.06000042,1.25,Southeast Asia,Célebes Septentrional,PENDING_PAYMENT,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/27/2018 01:06,Standard Class
DEBIT,2,4,16.02000046,141.75,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,10711,Campbell,XXXXXXXXX,Corporate,PR,1035 Hidden Glade,725.0,5,Golf,18.27758026,-66.37062073,Europe,Luton,Reino Unido,10711,12/31/2018 12:53,66361,502,8.25,0.059999999,165889,50.0,0.109999999,3,150.0,141.75,16.02000046,Northern Europe,Inglaterra,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/31/2018 12:53,Standard Class
DEBIT,2,1,1.200000048,39.99000168,Late delivery,0,29,Shop By Sport,Los Angeles,EE. UU.,XXXXXXXXX,Margaret,8065,Smith,XXXXXXXXX,Consumer,CA,4839 Lazy View,90032.0,5,Golf,34.0816536,-118.1783524,Europe,Grosseto,Italia,8065,12/28/2018 01:59,65534,627,0.0,0.0,163793,39.99000168,0.029999999,1,39.99000168,39.99000168,1.200000048,Southern Europe,Toscana,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/28/2018 01:59,First Class
TRANSFER,4,4,126.6399994,275.3099976,Shipping on time,1,73,Sporting Goods,Powder Springs,EE. UU.,XXXXXXXXX,Lilah,16671,Bond,XXXXXXXXX,Corporate,GA,9699 Honey Rise,30127.0,2,Fitness,33.86013031,-84.68437958,Pacific Asia,Goyang,Corea del Sur,16671,12/11/2018 00:55,73118,1360,52.43999863,0.159999996,176433,327.75,0.460000008,1,327.75,275.3099976,126.6399994,Eastern Asia,Gyeonggi,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,12/11/2018 00:55,Standard Class
DEBIT,5,2,55.08000183,189.9199982,Late delivery,1,76,Women's Clothing,Walnut,EE. UU.,XXXXXXXXX,Eve,20562,Rice,XXXXXXXXX,Home Office,CA,6159 Harvest Heights,91789.0,4,Apparel,39.97832108,-122.1364059,Pacific Asia,Haikou,China,20562,12/1/2018 16:07,77009,1363,25.89999962,0.119999997,180324,215.8200073,0.289999992,1,215.8200073,189.9199982,55.08000183,Eastern Asia,Hainan,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/1/2018 16:07,Second Class
CASH,3,4,-2.569999933,197.9900055,Advance shipping,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,8015,Blackburn,XXXXXXXXX,Home Office,PR,7983 Amber Robin Trail,725.0,7,Fan Shop,18.2838726,-66.37052918,Europe,Wattrelos,Francia,8015,12/10/2018 15:31,64917,1073,2.0,0.01,162283,199.9900055,-0.01,1,199.9900055,197.9900055,-2.569999933,Western Europe,Norte-Paso de Calais-Picardía,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/10/2018 15:31,Standard Class
TRANSFER,2,2,12.72999954,48.97999954,Shipping canceled,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Deborah,6893,Smith,XXXXXXXXX,Consumer,PR,3235 Merry Way,725.0,7,Fan Shop,18.26543236,-66.37055206,Europe,Angers,Francia,6893,12/28/2018 07:50,66271,1014,1.0,0.02,165661,49.97999954,0.25999999,1,49.97999954,48.97999954,12.72999954,Western Europe,Países del Loira,CANCELED,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/28/2018 07:50,Second Class
DEBIT,4,4,23.75,87.95999908,Shipping on time,1,38,Kids' Golf Clubs,Caguas,Puerto Rico,XXXXXXXXX,Mary,11685,Myers,XXXXXXXXX,Consumer,PR,9086 Iron Ledge,725.0,6,Outdoors,18.27729416,-66.37052918,Europe,Viena,Austria,11685,12/14/2018 03:37,64773,295,11.98999977,0.119999997,161899,99.94999695,0.270000011,1,99.94999695,87.95999908,23.75,Western Europe,Viena,COMPLETE,,295,38,,http://images.acmesports.sports/Fitbit+The+One+Wireless+Activity+%26+Sleep+Tracker,Fitbit The One Wireless Activity & Sleep Trac,99.94999695,0,12/14/2018 03:37,Standard Class
TRANSFER,4,4,40.91999817,141.0899963,Shipping on time,1,34,Golf Bags & Carts,Chicago,EE. UU.,XXXXXXXXX,Hannah,5405,Deleon,XXXXXXXXX,Consumer,IL,2905 Sleepy Route,60619.0,6,Outdoors,41.89561081,-87.70015717,Europe,Pesaro,Italia,5405,12/16/2018 13:16,64713,743,28.89999962,0.170000002,161758,169.9900055,0.289999992,1,169.9900055,141.0899963,40.91999817,Southern Europe,Marche,PENDING,,743,34,,http://images.acmesports.sports/Ogio+Race+Golf+Shoes,Ogio Race Golf Shoes,169.9900055,0,12/16/2018 13:16,Standard Class
DEBIT,3,4,5.369999886,28.28000069,Advance shipping,0,59,Books ,Pomona,EE. UU.,XXXXXXXXX,Priscilla,17605,Mccray,XXXXXXXXX,Consumer,CA,4979 Honey Plaza,91767.0,8,Book Shop,34.07833099,-117.7349777,Pacific Asia,Kuala Lumpur,Malasia,17605,12/8/2018 21:48,74052,1346,2.799999952,0.090000004,177367,31.07999992,0.189999998,1,31.07999992,28.28000069,5.369999886,Southeast Asia,Kuala Lumpur,COMPLETE,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/8/2018 21:48,Standard Class
TRANSFER,5,4,-15.14000034,9.460000038,Shipping canceled,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Zephr,19687,Lyons,XXXXXXXXX,Home Office,PR,9624 Hidden Villas,725.0,7,Fan Shop,18.21311379,-66.03705597,Pacific Asia,Kowloon,Hong Kong,19687,12/7/2018 15:31,76134,1361,2.079999924,0.180000007,179449,11.53999996,-1.600000024,1,11.53999996,9.460000038,-15.14000034,Eastern Asia,Hong Kong,SUSPECTED_FRAUD,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,12/7/2018 15:31,Standard Class
TRANSFER,5,4,378.4500122,1305.0,Late delivery,1,64,Computers,Orange Park,EE. UU.,XXXXXXXXX,Carolyn,18072,Webster,XXXXXXXXX,Corporate,FL,8830 Lost View Circle,32073.0,10,Technology,30.18182945,-81.74115753,Pacific Asia,Surakarta,Indonesia,18072,12/6/2018 12:00,74519,1351,195.0,0.129999995,177834,1500.0,0.289999992,1,1500.0,1305.0,378.4500122,Southeast Asia,Java Central,PROCESSING,,1351,64,,http://images.acmesports.sports/Dell+Laptop,Dell Laptop,1500.0,0,12/6/2018 12:00,Standard Class
CASH,5,4,10.64000034,120.8899994,Late delivery,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Judy,124,Smith,XXXXXXXXX,Consumer,PR,911 Sleepy Cloud Carrefour,725.0,4,Apparel,18.23832703,-66.02118683,Europe,Troisdorf,Alemania,124,12/11/2018 23:39,66809,403,9.100000381,0.07,166998,129.9900055,0.090000004,1,129.9900055,120.8899994,10.64000034,Western Europe,Renania del Norte-Westfalia,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/11/2018 23:39,Standard Class
TRANSFER,2,4,16.97999954,48.5,Advance shipping,0,24,Women's Apparel,El Cajon,EE. UU.,XXXXXXXXX,Mary,8664,Smith,XXXXXXXXX,Consumer,CA,8259 Colonial Heights,92020.0,5,Golf,32.79130173,-116.9535141,Europe,Nice,Francia,8664,12/3/2018 09:14,67156,502,1.5,0.029999999,167857,50.0,0.349999994,1,50.0,48.5,16.97999954,Western Europe,Provenza-Alpes-Costa Azul,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/3/2018 09:14,Standard Class
TRANSFER,1,0,12.71000004,32.59999847,Shipping canceled,1,75,Video Games,Los Angeles,EE. UU.,XXXXXXXXX,Taylor,20336,Knight,XXXXXXXXX,Corporate,CA,7909 Amber View,90024.0,9,Discs Shop,34.06435013,-118.437088,Pacific Asia,Sydney,Australia,20336,12/18/2018 00:35,76783,1362,7.159999847,0.180000007,180098,39.75,0.389999986,1,39.75,32.59999847,12.71000004,Oceania,Nueva Gales del Sur,CANCELED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/18/2018 00:35,Same Day
CASH,2,1,85.16999817,251.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,6346,Cooley,XXXXXXXXX,Corporate,PR,9986 Lost Ridge,725.0,7,Fan Shop,18.24442673,-66.37057495,Europe,Turin,Italia,6346,12/28/2018 15:24,66423,957,48.0,0.159999996,166049,299.980011,0.340000004,1,299.980011,251.9799957,85.16999817,Southern Europe,Piamonte,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/28/2018 15:24,First Class
CASH,3,4,76.47000122,212.4199982,Advance shipping,0,65,Consumer Electronics,Caguas,Puerto Rico,XXXXXXXXX,Sydnee,14635,Cooke,XXXXXXXXX,Corporate,PR,3853 Pleasant Mountain Corners,725.0,10,Technology,18.25405693,-66.03705597,Europe,Cork,Irlanda,14635,12/26/2018 07:18,71082,1352,40.45999908,0.159999996,174397,252.8800049,0.360000014,1,252.8800049,212.4199982,76.47000122,Northern Europe,Cork,CLOSED,,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,12/26/2018 07:18,Standard Class
TRANSFER,4,4,206.3500061,503.2900085,Shipping on time,1,68,Garden,Knoxville,EE. UU.,XXXXXXXXX,Ariel,15371,Moreno,XXXXXXXXX,Consumer,TN,5995 Hazy Boulevard,37922.0,6,Outdoors,35.81311417,-84.17388916,Pacific Asia,Melbourne,Australia,15371,12/27/2018 12:46,71818,1355,29.29000092,0.059999999,175133,532.5800171,0.409999996,1,532.5800171,503.2900085,206.3500061,Oceania,Victoria,PROCESSING,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,12/27/2018 12:46,Standard Class
DEBIT,4,4,113.8499985,237.1900024,Shipping on time,0,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Quyn,18976,Ashley,XXXXXXXXX,Home Office,PR,1898 Velvet Villas,725.0,9,Discs Shop,18.20273781,-66.0370636,Pacific Asia,Geraldton,Australia,18976,12/8/2018 10:18,75423,1358,23.45999908,0.090000004,178738,260.6499939,0.479999989,1,260.6499939,237.1900024,113.8499985,Oceania,Australia Occidental,COMPLETE,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,12/8/2018 10:18,Standard Class
DEBIT,4,4,72.76999664,232.5,Shipping on time,0,24,Women's Apparel,Phoenix,EE. UU.,XXXXXXXXX,Janet,8177,Parker,XXXXXXXXX,Consumer,AZ,6281 Sunny View Cove,85009.0,5,Golf,33.45198822,-112.1262131,Europe,Paris,Francia,8177,12/19/2018 16:58,67428,502,17.5,0.07,168540,50.0,0.310000002,5,250.0,232.5,72.76999664,Western Europe,Isla de Francia,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/19/2018 16:58,Standard Class
TRANSFER,5,2,35.34999847,353.5299988,Late delivery,1,63,Children's Clothing,Ballwin,EE. UU.,XXXXXXXXX,Cleo,13572,Webster,XXXXXXXXX,Corporate,MO,2395 Thunder Farms,63021.0,4,Apparel,38.58826065,-90.49710083,Europe,Frankfurt,Alemania,13572,12/18/2018 19:01,70019,1350,3.569999933,0.01,173334,357.1000061,0.100000001,1,357.1000061,353.5299988,35.34999847,Western Europe,Hesse,PROCESSING,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/18/2018 19:01,Second Class
CASH,2,1,23.13999939,47.22999954,Late delivery,0,46,Indoor/Outdoor Games,San Bernardino,EE. UU.,XXXXXXXXX,Patrick,3396,Smith,XXXXXXXXX,Corporate,CA,615 Easy Blossom Vista,92410.0,7,Fan Shop,34.11592865,-117.2950821,Europe,Pamplona,España,3396,12/14/2018 23:24,67967,1014,2.75,0.059999999,169909,49.97999954,0.49000001,1,49.97999954,47.22999954,23.13999939,Southern Europe,Navarra,CLOSED,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/14/2018 23:24,First Class
DEBIT,2,1,-14.35999966,377.980011,Late delivery,1,45,Fishing,Cleveland,EE. UU.,XXXXXXXXX,Mary,968,Larson,XXXXXXXXX,Consumer,OH,6289 Tawny Range,44130.0,7,Fan Shop,40.87573624,-81.92245483,Europe,Menden,Alemania,968,12/31/2018 22:24,65537,1004,22.0,0.059999999,163805,399.980011,-0.039999999,1,399.980011,377.980011,-14.35999966,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/31/2018 22:24,First Class
CASH,4,4,40.70999908,156.5700073,Shipping on time,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,3789,Mason,XXXXXXXXX,Consumer,PR,5224 Thunder Pines,725.0,4,Apparel,18.27052307,-66.37062836,Europe,Albacete,España,3789,12/16/2018 16:45,67123,365,23.39999962,0.129999995,167782,59.99000168,0.25999999,3,179.9700012,156.5700073,40.70999908,Southern Europe,Castilla-La Mancha,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/16/2018 16:45,Standard Class
PAYMENT,2,1,-4.289999962,357.1000061,Late delivery,1,63,Children's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Joelle,13735,Kaufman,XXXXXXXXX,Home Office,PR,8013 Harvest Close,725.0,4,Apparel,18.23513222,-66.0370636,Europe,Sheffield,Reino Unido,13735,12/18/2018 21:17,70182,1350,0.0,0.0,173497,357.1000061,-0.01,1,357.1000061,357.1000061,-4.289999962,Northern Europe,Inglaterra,PENDING_PAYMENT,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/18/2018 21:17,First Class
CASH,3,4,8.18999958,109.1900024,Advance shipping,1,18,Men's Footwear,Hawthorne,EE. UU.,XXXXXXXXX,Jacob,11710,Hopkins,XXXXXXXXX,Consumer,CA,9439 Sleepy Pony Concession,90250.0,4,Apparel,33.91221619,-118.3525696,Europe,Le Havre,Francia,11710,12/2/2018 04:04,68487,403,20.79999924,0.159999996,171256,129.9900055,0.079999998,1,129.9900055,109.1900024,8.18999958,Western Europe,Normandía,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/2/2018 04:04,Standard Class
PAYMENT,3,4,-31.20000076,103.9899979,Advance shipping,1,18,Men's Footwear,New Orleans,EE. UU.,XXXXXXXXX,Tiffany,11421,Brown,XXXXXXXXX,Consumer,LA,9144 Gentle Dale,70122.0,4,Apparel,29.98578072,-90.06645203,Europe,Darmstadt,Alemania,11421,12/30/2018 05:17,65112,403,26.0,0.200000003,162721,129.9900055,-0.300000012,1,129.9900055,103.9899979,-31.20000076,Western Europe,Hesse,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/30/2018 05:17,Standard Class
DEBIT,2,4,181.9900055,363.980011,Advance shipping,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Alice,9918,Smith,XXXXXXXXX,Consumer,PR,5546 Gentle Point,725.0,7,Fan Shop,18.26595497,-66.37055206,Europe,Amberes,Bélgica,9918,12/12/2018 07:39,64746,1004,36.0,0.090000004,161835,399.980011,0.5,1,399.980011,363.980011,181.9900055,Western Europe,Amberes,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/12/2018 07:39,Standard Class
TRANSFER,2,2,9.779999733,32.59999847,Shipping canceled,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Blossom,20174,Simon,XXXXXXXXX,Consumer,PR,4485 Noble Lake Place,725.0,9,Discs Shop,18.28388596,-66.03705597,Pacific Asia,Brisbane,Australia,20174,12/15/2018 16:02,76621,1362,7.159999847,0.180000007,179936,39.75,0.300000012,1,39.75,32.59999847,9.779999733,Oceania,Queensland,SUSPECTED_FRAUD,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/15/2018 16:02,Second Class
TRANSFER,2,4,-76.80000305,383.980011,Advance shipping,0,45,Fishing,Apex,EE. UU.,XXXXXXXXX,Mary,8715,Adams,XXXXXXXXX,Corporate,NC,6940 Lost Butterfly Crossing,27502.0,7,Fan Shop,35.72171783,-78.89027405,Europe,West Bromwich,Reino Unido,8715,12/30/2018 00:08,67491,1004,16.0,0.039999999,168713,399.980011,-0.200000003,1,399.980011,383.980011,-76.80000305,Northern Europe,Inglaterra,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/30/2018 00:08,Standard Class
DEBIT,2,1,115.9000015,251.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5258,Hoffman,XXXXXXXXX,Consumer,PR,6535 Merry Hills Orchard,725.0,4,Apparel,18.26971626,-66.37062836,Europe,Poole,Reino Unido,5258,12/21/2018 11:35,65266,365,47.99000168,0.159999996,163101,59.99000168,0.460000008,5,299.9500122,251.9600067,115.9000015,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/21/2018 11:35,First Class
PAYMENT,6,2,129.9900055,399.980011,Late delivery,0,45,Fishing,Bakersfield,EE. UU.,XXXXXXXXX,Jason,7990,Cummings,XXXXXXXXX,Consumer,CA,2923 Shady Drive,93304.0,7,Fan Shop,35.36254501,-119.0186996,Europe,Eggenstein-Leopoldshafen,Alemania,7990,12/29/2018 11:19,65150,1004,0.0,0.0,162821,399.980011,0.330000013,1,399.980011,399.980011,129.9900055,Western Europe,Baden-Wurtemberg,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/29/2018 11:19,Second Class
TRANSFER,2,4,6.0,119.9499969,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Adam,3522,Smith,XXXXXXXXX,Consumer,PR,4599 Lazy Dale,725.0,7,Fan Shop,18.25786972,-66.37050629,Europe,Milan,Italia,3522,12/29/2018 10:06,67386,1014,29.98999977,0.200000003,168431,49.97999954,0.050000001,3,149.9400024,119.9499969,6.0,Southern Europe,Lombardía,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/29/2018 10:06,Standard Class
CASH,5,4,137.1900024,391.980011,Late delivery,1,45,Fishing,Rio Grande,Puerto Rico,XXXXXXXXX,Jennifer,9213,Williamson,XXXXXXXXX,Home Office,PR,8265 Rocky Rabbit Concession,745.0,7,Fan Shop,39.5646553,-87.28941345,Europe,Stoke-on-Trent,Reino Unido,9213,12/28/2018 20:31,67624,1004,8.0,0.02,169076,399.980011,0.349999994,1,399.980011,391.980011,137.1900024,Northern Europe,Inglaterra,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/28/2018 20:31,Standard Class
TRANSFER,5,2,51.13999939,272.0299988,Late delivery,1,73,Sporting Goods,Norfolk,EE. UU.,XXXXXXXXX,Mechelle,16742,Lowe,XXXXXXXXX,Consumer,VA,9650 Foggy Nectar Heath,23503.0,2,Fitness,36.94937897,-76.24703217,Pacific Asia,Rangún,Myanmar (Birmania),16742,12/27/2018 11:17,73189,1360,55.72000122,0.170000002,176504,327.75,0.189999998,1,327.75,272.0299988,51.13999939,Southeast Asia,Rangún,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,12/27/2018 11:17,Second Class
TRANSFER,2,4,114.2099991,314.6400146,Shipping canceled,1,73,Sporting Goods,Garden Grove,EE. UU.,XXXXXXXXX,Mara,19439,Mcneil,XXXXXXXXX,Corporate,CA,9780 Misty Pike,92840.0,2,Fitness,33.77395248,-117.9618988,Pacific Asia,Sydney,Australia,19439,12/28/2018 19:52,75886,1360,13.10999966,0.039999999,179201,327.75,0.360000014,1,327.75,314.6400146,114.2099991,Oceania,Nueva Gales del Sur,CANCELED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,12/28/2018 19:52,Standard Class
TRANSFER,0,0,48.45999908,484.6499939,Shipping on time,0,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Deanna,15423,Colon,XXXXXXXXX,Home Office,PR,7668 Rustic Route,725.0,6,Outdoors,18.2375412,-66.03704834,Pacific Asia,Nanning,China,15423,12/27/2018 01:04,71870,1355,47.93000031,0.090000004,175185,532.5800171,0.100000001,1,532.5800171,484.6499939,48.45999908,Eastern Asia,Guangxi,PROCESSING,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,12/27/2018 01:04,Same Day
